Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal
Sep-12,344760.00,454170.00,196670.00,207140.00,154999.00,352260.00,170000.00,279170.00,159130.00,163333.00,223610.00,150000.00,156670.00,146670.00,NA,373020.00,120000.00,769230.00,266666.00,211360.00,138570.00,350000.00,330000.00,381670.00,233333.00,561830.00,308590.00,NA,228900.00,180830.00,311000.00,150090.00,404880.00,719339.00,179780.00,424390.00,779000.00,415380.00,650000.00,560000.00,166670.00,140000.00,196980.00,368590.00,151500.00,161538.00,127500.00,137060.00,155710.00,432790.00,238890.00,116249.00,264800.00,318470.00,431000.00,176845.00,NA,198270.00,481510.00,335288.00
Oct-12,340910.00,460670.00,192000.00,210940.00,171111.00,330370.00,237499.00,276350.00,151850.00,120000.00,243270.00,155000.00,151430.00,111430.00,NA,364810.00,140000.00,806370.00,216666.00,262500.00,123000.00,416667.00,315000.00,426190.00,237962.00,558680.00,300440.00,NA,230730.00,189800.00,280000.00,148480.00,395470.00,877155.00,179570.00,395140.00,819000.00,535710.00,688000.00,499500.00,176670.00,180000.00,220560.00,374640.00,151360.00,156363.00,116670.00,143610.00,168000.00,416350.00,245000.00,144444.00,267060.00,318660.00,415125.00,178611.00,NA,198100.00,510740.00,339000.00
Nov-12,345560.00,467840.00,186670.00,223860.00,180000.00,346370.00,150000.00,282260.00,148240.00,160000.00,238040.00,150000.00,139230.00,142500.00,NA,337080.00,113330.00,837840.00,145000.00,223080.00,142000.00,325000.00,323100.00,378200.00,233333.00,565020.00,306590.00,NA,239610.00,194700.00,365000.00,152000.00,403990.00,840277.00,177660.00,391560.00,755000.00,509380.00,679000.00,512500.00,168420.00,137500.00,225400.00,380800.00,155760.00,145555.00,125710.00,139260.00,194000.00,453760.00,232350.00,149000.00,278460.00,327840.00,410000.00,181055.00,NA,207300.00,511650.00,340000.00
Dec-12,365840.00,463010.00,177500.00,236460.00,156249.00,360110.00,180000.00,292420.00,157620.00,180000.00,216670.00,161150.00,146000.00,127500.00,NA,367400.00,144290.00,796880.00,160000.00,246430.00,136920.00,462499.00,346500.00,360340.00,258823.00,582930.00,300420.00,NA,251520.00,195630.00,364480.00,158540.00,418290.00,864795.00,184320.00,414660.00,775000.00,588230.00,681000.00,530000.00,170740.00,133330.00,230830.00,396310.00,161610.00,154999.00,130000.00,144440.00,194280.00,446150.00,273860.00,153749.00,272910.00,334460.00,440000.00,185459.00,NA,221710.00,513090.00,350000.00
Jan-13,336650.00,466830.00,184000.00,208930.00,180000.00,339340.00,140000.00,283570.00,151450.00,150000.00,234720.00,164200.00,153330.00,134440.00,NA,349720.00,98330.00,799110.00,160000.00,245000.00,137000.00,400000.00,339500.00,411110.00,257353.00,566500.00,292710.00,NA,244780.00,201010.00,310500.00,154500.00,390890.00,743643.00,182430.00,398980.00,695000.00,510710.00,652500.00,482000.00,173890.00,106670.00,243520.00,367780.00,155450.00,168333.00,88330.00,137240.00,175000.00,440670.00,260940.00,148571.00,265540.00,319780.00,411000.00,180379.00,NA,207530.00,473890.00,330000.00
Feb-13,333180.00,451580.00,225000.00,211760.00,190000.00,346670.00,160000.00,307900.00,158950.00,110000.00,231670.00,170000.00,153750.00,125000.00,NA,337630.00,130000.00,859380.00,190000.00,259090.00,125290.00,300000.00,315000.00,468180.00,248213.00,607230.00,312090.00,NA,245830.00,203540.00,330000.00,156360.00,407220.00,832031.00,174680.00,408570.00,800000.00,606060.00,710000.00,435230.00,180530.00,110000.00,234520.00,384900.00,152500.00,168750.00,131670.00,133870.00,160000.00,461960.00,250000.00,151428.00,272640.00,326460.00,400000.00,185407.00,NA,212300.00,496800.00,344900.00
Mar-13,379000.00,523280.00,200000.00,250000.00,213235.00,386410.00,165000.00,329170.00,160510.00,130000.00,225000.00,175000.00,146000.00,145000.00,NA,340890.00,136000.00,888890.00,180000.00,221880.00,144000.00,425000.00,359900.00,430950.00,248528.00,619430.00,322560.00,NA,263670.00,220590.00,348000.00,161900.00,436710.00,936110.00,191280.00,417590.00,912000.00,575000.00,730000.00,585000.00,179050.00,123330.00,250000.00,398090.00,168870.00,177999.00,156670.00,137560.00,158000.00,475000.00,250000.00,154999.00,306000.00,353350.00,440000.00,195310.00,NA,227920.00,560050.00,366888.00
Apr-13,402830.00,573000.00,193330.00,234000.00,202941.00,462720.00,140000.00,344170.00,173860.00,185000.00,251190.00,180000.00,157140.00,156670.00,NA,361630.00,170000.00,952870.00,225000.00,350000.00,139560.00,387499.00,380000.00,453850.00,272222.00,653740.00,354370.00,NA,274420.00,221880.00,358000.00,164470.00,454390.00,1011029.00,195960.00,431250.00,913500.00,650000.00,790000.00,645000.00,182920.00,118000.00,255170.00,442100.00,174390.00,167692.00,156000.00,139520.00,215380.00,502940.00,291340.00,172727.00,319080.00,371170.00,482000.00,205222.00,NA,231610.00,623780.00,385000.00
May-13,417350.00,593160.00,219440.00,238300.00,210000.00,484640.00,147500.00,338240.00,167770.00,160000.00,233930.00,188000.00,149000.00,141250.00,NA,365990.00,142000.00,963110.00,212500.00,250000.00,151050.00,450000.00,410000.00,488890.00,265909.00,655630.00,353110.00,NA,282560.00,243660.00,355000.00,170090.00,469590.00,1009615.00,206190.00,445160.00,950000.00,656250.00,824960.00,623750.00,203050.00,115000.00,265090.00,436520.00,181160.00,186000.00,200000.00,157500.00,184290.00,496870.00,299140.00,176666.00,338160.00,379640.00,520000.00,218762.00,NA,238240.00,655140.00,395000.00
Jun-13,428700.00,604600.00,233330.00,265000.00,190000.00,491080.00,137499.00,342250.00,175820.00,136666.00,251090.00,195000.00,147780.00,155000.00,NA,403760.00,150000.00,1000000.00,190000.00,242860.00,154120.00,400000.00,417000.00,509620.00,269827.00,661740.00,370240.00,NA,298470.00,247100.00,382620.00,174650.00,483330.00,941901.00,208130.00,462500.00,1001000.00,671430.00,809000.00,586000.00,193330.00,163330.00,278920.00,450000.00,187170.00,190833.00,140000.00,158710.00,180000.00,562800.00,312500.00,188750.00,342840.00,393530.00,500000.00,221444.00,NA,248760.00,657200.00,410000.00
Jul-13,433910.00,614810.00,196670.00,239280.00,223684.00,508720.00,156666.00,350760.00,183870.00,140000.00,267050.00,195500.00,173330.00,141430.00,NA,421350.00,175710.00,1000000.00,300000.00,286360.00,163080.00,708333.00,408800.00,511900.00,298076.00,675000.00,372220.00,NA,294300.00,254550.00,400000.00,180270.00,483800.00,884943.00,225000.00,491790.00,919000.00,598680.00,840000.00,601000.00,200000.00,140000.00,279330.00,473640.00,193920.00,200000.00,185000.00,157140.00,212500.00,545720.00,346250.00,167777.00,350930.00,395260.00,515000.00,231451.00,NA,250450.00,664240.00,415000.00
Aug-13,441010.00,607240.00,213890.00,281820.00,225000.00,482530.00,110000.00,355840.00,184000.00,134999.00,247220.00,199950.00,184000.00,153330.00,NA,444950.00,170000.00,987740.00,200000.00,276670.00,155880.00,333333.00,407000.00,565970.00,316667.00,664580.00,361830.00,NA,290030.00,257660.00,387000.00,183240.00,482470.00,954545.00,231390.00,477420.00,988440.00,625000.00,808100.00,629000.00,202080.00,140000.00,295890.00,453790.00,203120.00,200000.00,146670.00,158460.00,215280.00,555560.00,320310.00,186666.00,343080.00,395900.00,508000.00,231992.00,NA,245330.00,644190.00,415000.00
Sep-13,428290.00,604100.00,252780.00,250000.00,207692.00,454760.00,125000.00,334910.00,185830.00,133999.00,251090.00,193500.00,168460.00,150000.00,NA,459010.00,190000.00,893140.00,243749.00,285710.00,178570.00,500000.00,422500.00,477270.00,298528.00,672680.00,365290.00,270000.00,293560.00,255390.00,428950.00,185860.00,490130.00,941531.00,242370.00,495350.00,909000.00,641300.00,779480.00,639500.00,189050.00,155000.00,286220.00,455850.00,194890.00,209524.00,150000.00,163500.00,207690.00,550000.00,331030.00,171428.00,343700.00,392030.00,525000.00,230710.00,NA,252100.00,628060.00,410000.00
Oct-13,427540.00,588600.00,198000.00,248330.00,217857.00,446060.00,180000.00,367390.00,182620.00,125000.00,260530.00,185000.00,181000.00,196250.00,NA,447130.00,153330.00,959740.00,300000.00,255000.00,171820.00,450000.00,412000.00,497730.00,310714.00,660080.00,364150.00,250000.00,296640.00,253560.00,397500.00,191330.00,477130.00,933333.00,234160.00,440380.00,910000.00,613640.00,770000.00,650000.00,208540.00,156670.00,294920.00,469900.00,209110.00,199090.00,142500.00,161330.00,200000.00,538740.00,311290.00,195714.00,349810.00,392610.00,500000.00,229955.00,NA,257560.00,628620.00,405000.00
Nov-13,423090.00,607900.00,212500.00,255950.00,202273.00,457080.00,140000.00,361860.00,193020.00,150000.00,239280.00,190000.00,171670.00,143330.00,NA,405470.00,160000.00,942070.00,212500.00,300000.00,151540.00,400000.00,420000.00,528410.00,279999.00,660890.00,361160.00,259000.00,306350.00,246900.00,380000.00,192470.00,473360.00,974999.00,233070.00,486510.00,895000.00,558330.00,785000.00,666000.00,207560.00,166670.00,280360.00,463820.00,198400.00,207143.00,180000.00,161300.00,212500.00,543330.00,283330.00,207353.00,347050.00,400040.00,509900.00,227118.00,NA,271930.00,640320.00,410000.00
Dec-13,438790.00,585440.00,192000.00,231100.00,202500.00,451490.00,125000.00,360580.00,190350.00,190000.00,254170.00,208100.00,154280.00,165000.00,NA,439830.00,200000.00,893750.00,229999.00,278570.00,160000.00,474999.00,438500.00,476000.00,310526.00,677660.00,361150.00,249000.00,310020.00,250370.00,410000.00,199020.00,479690.00,951754.00,248820.00,484480.00,1000000.00,701920.00,769900.00,608000.00,184710.00,160000.00,293520.00,464190.00,220640.00,196666.00,137500.00,160910.00,209090.00,535180.00,308060.00,200000.00,338520.00,400160.00,530000.00,233688.00,NA,271920.00,614590.00,414000.00
Jan-14,412820.00,559110.00,180000.00,227500.00,204167.00,397760.00,130000.00,335000.00,184120.00,180000.00,270590.00,210340.00,160000.00,160000.00,NA,423570.00,200000.00,905000.00,225000.00,298500.00,149330.00,625000.00,428500.00,535000.00,268181.00,653850.00,360980.00,246000.00,314070.00,242510.00,404000.00,190130.00,479340.00,894999.00,234090.00,455810.00,955000.00,698860.00,731000.00,609900.00,194610.00,156670.00,296120.00,460000.00,205900.00,190000.00,158000.00,162860.00,215380.00,533730.00,289060.00,206940.00,331670.00,387530.00,519900.00,224930.00,NA,266820.00,576040.00,400000.00
Feb-14,406460.00,572630.00,206250.00,217650.00,220454.00,441280.00,225000.00,332050.00,182270.00,200000.00,218750.00,195000.00,182500.00,170000.00,NA,389080.00,172860.00,967500.00,225000.00,271500.00,181670.00,474999.00,500000.00,472000.00,305263.00,677700.00,370090.00,118000.00,302370.00,260330.00,399000.00,186440.00,476780.00,1062500.00,234930.00,480680.00,970000.00,661760.00,805000.00,600000.00,186000.00,130000.00,288300.00,445000.00,215380.00,188000.00,237500.00,163330.00,222730.00,558490.00,333330.00,200000.00,345250.00,383080.00,549000.00,232456.00,NA,260360.00,617230.00,400000.00
Mar-14,437100.00,623110.00,214290.00,221550.00,238888.00,464350.00,160000.00,385710.00,202100.00,140000.00,230680.00,201000.00,179230.00,158460.00,NA,395660.00,206670.00,975000.00,245830.00,270000.00,154000.00,450000.00,521250.00,536750.00,326923.00,675540.00,367190.00,207500.00,310670.00,263810.00,418000.00,188550.00,490280.00,974490.00,245890.00,491350.00,1170500.00,605470.00,865000.00,635000.00,213410.00,173330.00,312350.00,480000.00,214760.00,207690.00,180000.00,165380.00,220830.00,559320.00,326560.00,202940.00,360490.00,401810.00,550000.00,240351.00,NA,270940.00,667860.00,420000.00
Apr-14,448720.00,656140.00,190000.00,231670.00,239062.00,494280.00,160000.00,366950.00,192880.00,170000.00,238460.00,200000.00,166250.00,158000.00,NA,406750.00,214060.00,987000.00,237500.00,263675.00,164550.00,474999.00,451500.00,531950.00,315217.00,679820.00,375160.00,231500.00,309240.00,267260.00,430000.00,199420.00,492080.00,1132810.00,251100.00,465310.00,1001000.00,633330.00,900500.00,626500.00,202270.00,150000.00,315150.00,460000.00,212500.00,218750.00,250000.00,172500.00,237500.00,575390.00,331250.00,191670.00,369720.00,411660.00,520000.00,240357.00,NA,263610.00,705620.00,425900.00
May-14,465470.00,680020.00,242860.00,237880.00,243332.00,519670.00,170000.00,374240.00,199540.00,152500.00,254350.00,209950.00,171670.00,170000.00,NA,411640.00,223210.00,1047500.00,241670.00,295000.00,171430.00,575000.00,445000.00,587500.00,277941.00,698260.00,383070.00,189000.00,323890.00,273970.00,417500.00,214460.00,498020.00,1120000.00,248680.00,487500.00,1140000.00,736110.00,878080.00,681500.00,214020.00,170000.00,310000.00,490000.00,223870.00,214580.00,178000.00,177140.00,244440.00,568360.00,361630.00,194000.00,376500.00,425720.00,555000.00,247146.00,NA,279760.00,707270.00,435000.00
Jun-14,457700.00,695210.00,238890.00,245000.00,253409.00,510990.00,200000.00,372950.00,201080.00,175000.00,248960.00,215000.00,194440.00,184440.00,NA,435950.00,206250.00,1050000.00,237500.00,330150.00,158820.00,687499.00,485000.00,529000.00,316130.00,696680.00,382970.00,230250.00,321840.00,271630.00,420000.00,204860.00,531350.00,1206900.00,267020.00,503250.00,1150000.00,659480.00,902500.00,699500.00,226790.00,163750.00,310000.00,495000.00,233050.00,207690.00,182500.00,176520.00,237500.00,571250.00,377420.00,206250.00,371510.00,416550.00,570000.00,248945.00,NA,279730.00,714270.00,435000.00
Jul-14,464750.00,688870.00,247500.00,276140.00,240789.00,546580.00,163333.00,385160.00,201530.00,145000.00,247000.00,210160.00,175450.00,174540.00,NA,461290.00,211110.00,1058000.00,300000.00,299000.00,173640.00,500000.00,445000.00,599000.00,303448.00,695270.00,381040.00,217500.00,319960.00,276190.00,415000.00,216570.00,523070.00,1094594.00,259900.00,490540.00,1117500.00,685480.00,860750.00,725000.00,216460.00,160000.00,335000.00,500000.00,230040.00,225000.00,165000.00,174670.00,238160.00,585830.00,340540.00,183333.00,375210.00,421050.00,575000.00,249782.00,NA,275990.00,708140.00,437000.00
Aug-14,481250.00,691500.00,211110.00,241450.00,240000.00,538510.00,157500.00,391670.00,203760.00,170000.00,255260.00,214680.00,183330.00,178330.00,NA,474640.00,213890.00,952500.00,216670.00,292975.00,186670.00,474999.00,492500.00,525000.00,338890.00,699430.00,388720.00,278570.00,318640.00,272750.00,415000.00,208550.00,510860.00,979510.00,265060.00,475000.00,1000000.00,806030.00,865000.00,657600.00,212190.00,127500.00,320000.00,475000.00,232240.00,230000.00,156670.00,184440.00,214710.00,602060.00,396550.00,208750.00,379580.00,434370.00,561000.00,251682.00,NA,274820.00,694320.00,440000.00
Sep-14,462380.00,652610.00,225000.00,235710.00,233330.00,499220.00,140000.00,364650.00,208210.00,147500.00,246050.00,215000.00,183330.00,180000.00,NA,486030.00,207500.00,1181500.00,250000.00,295000.00,159500.00,450000.00,451000.00,601139.00,306250.00,696190.00,384850.00,259380.00,316500.00,276960.00,424000.00,212790.00,519420.00,1066860.00,265400.00,480640.00,1075000.00,778230.00,850000.00,670000.00,222550.00,155000.00,320000.00,496000.00,230000.00,206820.00,170000.00,175000.00,215910.00,589080.00,344230.00,219440.00,371360.00,413730.00,587500.00,252854.00,NA,275160.00,683170.00,431000.00
Oct-14,450460.00,659660.00,265000.00,233780.00,247370.00,490480.00,157500.00,355800.00,200600.00,167500.00,260340.00,215000.00,168670.00,190000.00,NA,477600.00,210420.00,980000.00,225000.00,355000.00,190710.00,483333.00,460000.00,539000.00,315520.00,692390.00,380170.00,255000.00,321750.00,270150.00,435000.00,208080.00,493030.00,1200760.00,263270.00,455660.00,1071000.00,570000.00,870000.00,715000.00,220920.00,161670.00,320000.00,490000.00,228630.00,213240.00,160000.00,179060.00,219640.00,583810.00,344740.00,210940.00,376900.00,412190.00,507634.00,248378.00,NA,274630.00,698370.00,425000.00
Nov-14,444630.00,670320.00,231250.00,241910.00,230550.00,457630.00,132500.00,374540.00,200000.00,95000.00,262500.00,211220.00,192500.00,186670.00,NA,434070.00,236360.00,1075000.00,250000.00,329000.00,177650.00,350000.00,460000.00,619500.00,309370.00,689480.00,369490.00,200000.00,320880.00,266260.00,431000.00,213780.00,491690.00,1163790.00,249080.00,453950.00,1092500.00,643290.00,850000.00,689500.00,210610.00,172500.00,322200.00,475000.00,230950.00,218180.00,175000.00,187000.00,220000.00,549440.00,343180.00,190000.00,370590.00,417270.00,522710.00,245359.00,NA,276950.00,691520.00,425000.00
Dec-14,453270.00,645680.00,229540.00,231820.00,243750.00,483330.00,155000.00,385230.00,204430.00,176670.00,263000.00,211250.00,195550.00,162860.00,NA,464650.00,212500.00,980000.00,245000.00,270000.00,178230.00,625000.00,430000.00,497500.00,314290.00,683490.00,387500.00,233330.00,322020.00,269350.00,435000.00,216020.00,494500.00,1058820.00,267070.00,488130.00,980000.00,655000.00,846500.00,698500.00,208160.00,135000.00,320000.00,515000.00,228160.00,200000.00,205000.00,178620.00,211670.00,569600.00,344590.00,207140.00,364310.00,413150.00,532037.00,248336.00,NA,281660.00,660200.00,425000.00
Jan-15,428980.00,610130.00,210710.00,231730.00,228120.00,442440.00,160000.00,375000.00,211470.00,162500.00,263890.00,195000.00,172500.00,163330.00,NA,441610.00,245000.00,957000.00,268750.00,257500.00,168750.00,583333.00,420000.00,495000.00,339290.00,674340.00,375980.00,275000.00,306060.00,256670.00,435000.00,206660.00,496380.00,986610.00,263360.00,478720.00,1012500.00,690220.00,815000.00,665000.00,216130.00,195000.00,315000.00,474500.00,230790.00,227080.00,164290.00,173330.00,236360.00,582630.00,307500.00,204170.00,351790.00,395200.00,520000.00,240928.00,NA,267070.00,610180.00,420000.00
Feb-15,429930.00,651950.00,271430.00,247320.00,230000.00,476340.00,200000.00,384880.00,210320.00,220000.00,250000.00,217500.00,196000.00,184290.00,NA,419260.00,217500.00,1000000.00,250000.00,309000.00,168750.00,937499.00,500000.00,480000.00,320000.00,680290.00,375380.00,180000.00,323220.00,283960.00,450000.00,213930.00,499000.00,1154760.00,270750.00,491670.00,1200000.00,556820.00,915130.00,675000.00,225860.00,148330.00,330000.00,488250.00,237680.00,213330.00,150000.00,172140.00,195000.00,568840.00,372860.00,215220.00,367480.00,409810.00,550000.00,254811.00,NA,282400.00,669800.00,435000.00
Mar-15,464640.00,713060.00,250000.00,233930.00,258330.00,491780.00,140000.00,393400.00,213960.00,190000.00,253120.00,208550.00,190000.00,225000.00,NA,419370.00,198750.00,1142500.00,275000.00,290000.00,190000.00,562500.00,510000.00,554750.00,330360.00,696060.00,383330.00,241670.00,331710.00,282080.00,474900.00,215640.00,530650.00,1275000.00,272500.00,507440.00,1300000.00,797410.00,932100.00,747250.00,223750.00,176670.00,350000.00,500500.00,242170.00,250000.00,163330.00,182630.00,232140.00,596890.00,334720.00,198890.00,381250.00,427990.00,595000.00,255989.00,NA,290240.00,730650.00,449000.00
Apr-15,484370.00,742340.00,227500.00,253850.00,258330.00,553030.00,132220.00,405170.00,217510.00,153330.00,256250.00,215050.00,172860.00,200000.00,NA,427010.00,222500.00,1100000.00,245830.00,350000.00,204840.00,562500.00,455000.00,635000.00,336760.00,705190.00,394570.00,212500.00,333520.00,283600.00,465000.00,219150.00,530810.00,1348480.00,280870.00,522220.00,1280000.00,681030.00,960000.00,757500.00,230930.00,153330.00,339000.00,535000.00,243800.00,211110.00,167500.00,188460.00,230000.00,598500.00,376190.00,206670.00,381340.00,434470.00,580000.00,264574.00,NA,288290.00,770290.00,455000.00
